Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
The COOH - terminus of this new isoform, which we designate beta 4, lacks a 22 amino acid lysine - rich sequence common to both the human red cell alpha - and beta - adducin subunits and homologous to a highly conserved region in MARCKS, a filamentous actin - cross linking protein regulated by protein kinase C and calcium / calmodulin. beta 4 - adducin preserves a previously identified calmodulin binding domain.	beta 4,60,66,Gene/Protein	human red cell alpha - and beta - adducin subunits,132,182,Gene/Protein	MARCKS,230,236,Gene/Protein	actin,252,257,Gene/Protein	protein kinase C,295,311,Gene/Protein	calmodulin,326,336,Gene/Protein	beta 4 - adducin,338,354,Gene/Protein	calmodulin binding domain,389,414,Gene/Protein	"[{""token"": ""beta 4"", ""start_span"": 60, ""end_span"": 66, ""type"": ""Gene/Protein""}, {""token"": ""human red cell alpha - and beta - adducin subunits"", ""start_span"": 132, ""end_span"": 182, ""type"": ""Gene/Protein""}, {""token"": ""MARCKS"", ""start_span"": 230, ""end_span"": 236, ""type"": ""Gene/Protein""}, {""token"": ""actin"", ""start_span"": 252, ""end_span"": 257, ""type"": ""Gene/Protein""}, {""token"": ""protein kinase C"", ""start_span"": 295, ""end_span"": 311, ""type"": ""Gene/Protein""}, {""token"": ""calmodulin"", ""start_span"": 326, ""end_span"": 336, ""type"": ""Gene/Protein""}, {""token"": ""beta 4 - adducin"", ""start_span"": 338, ""end_span"": 354, ""type"": ""Gene/Protein""}, {""token"": ""calmodulin binding domain"", ""start_span"": 389, ""end_span"": 414, ""type"": ""Gene/Protein""}]"	train
The BAL concentrations of the nine cytokines evaluated for the more and less affected lungs were compared: interleukin - 6 ( IL - 6), IL - 8, IL - 12, tumor necrosis factor - alpha ( TNF - alpha), and interferon gamma ( IFN - gamma) showed significant differences ( p ranged between 0.	interleukin - 6,107,122,Gene/Protein	IL - 6,125,131,Gene/Protein	IL - 8,134,140,Gene/Protein	IL - 12,142,149,Gene/Protein	tumor necrosis factor - alpha,151,180,Gene/Protein	TNF - alpha,183,194,Gene/Protein	interferon gamma,201,217,Gene/Protein	IFN - gamma,220,231,Gene/Protein	"[{""token"": ""interleukin - 6"", ""start_span"": 107, ""end_span"": 122, ""type"": ""Gene/Protein""}, {""token"": ""IL - 6"", ""start_span"": 125, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""IL - 8"", ""start_span"": 134, ""end_span"": 140, ""type"": ""Gene/Protein""}, {""token"": ""IL - 12"", ""start_span"": 142, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""tumor necrosis factor - alpha"", ""start_span"": 151, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 183, ""end_span"": 194, ""type"": ""Gene/Protein""}, {""token"": ""interferon gamma"", ""start_span"": 201, ""end_span"": 217, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 220, ""end_span"": 231, ""type"": ""Gene/Protein""}]"	train
In Schizosaccharomyces pombe, the activity of the M - phase - inducing Cdc2 / Cdc13 cyclin - dependent kinase is inhibited by Wee1 and Mik1 tyrosine kinases, and activated by Cdc25 and Pyp3 tyrosine phosphatases.	Cdc2,71,75,Gene/Protein	Cdc13,78,83,Gene/Protein	Wee1,126,130,Gene/Protein	Mik1,135,139,Gene/Protein	tyrosine kinases,140,156,Gene/Protein	Cdc25,175,180,Gene/Protein	Pyp3,185,189,Gene/Protein	tyrosine phosphatases,190,211,Gene/Protein	"[{""token"": ""Cdc2"", ""start_span"": 71, ""end_span"": 75, ""type"": ""Gene/Protein""}, {""token"": ""Cdc13"", ""start_span"": 78, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""Wee1"", ""start_span"": 126, ""end_span"": 130, ""type"": ""Gene/Protein""}, {""token"": ""Mik1"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Gene/Protein""}, {""token"": ""tyrosine kinases"", ""start_span"": 140, ""end_span"": 156, ""type"": ""Gene/Protein""}, {""token"": ""Cdc25"", ""start_span"": 175, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""Pyp3"", ""start_span"": 185, ""end_span"": 189, ""type"": ""Gene/Protein""}, {""token"": ""tyrosine phosphatases"", ""start_span"": 190, ""end_span"": 211, ""type"": ""Gene/Protein""}]"	train
The structural genes encoding glyceraldehyde - 3 - phosphate dehydrogenase ( GAPDH), 3 - phosphoglycerate kinase ( PGK) and the N - terminal part of triosephosphate isomerase ( TIM) from mesophilic Bacillus megaterium DSM319 have been cloned as a gene cluster ( gap operon) by complementation of an Escherichia coli gap amber mutant.	glyceraldehyde - 3 - phosphate dehydrogenase,30,74,Gene/Protein	GAPDH,77,82,Gene/Protein	3 - phosphoglycerate kinase,85,112,Gene/Protein	PGK,115,118,Gene/Protein	triosephosphate isomerase,149,174,Gene/Protein	TIM,177,180,Gene/Protein	gap operon,262,272,Gene/Protein	gap amber mutant,316,332,Gene/Protein	"[{""token"": ""glyceraldehyde - 3 - phosphate dehydrogenase"", ""start_span"": 30, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""GAPDH"", ""start_span"": 77, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""3 - phosphoglycerate kinase"", ""start_span"": 85, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""PGK"", ""start_span"": 115, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""triosephosphate isomerase"", ""start_span"": 149, ""end_span"": 174, ""type"": ""Gene/Protein""}, {""token"": ""TIM"", ""start_span"": 177, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""gap operon"", ""start_span"": 262, ""end_span"": 272, ""type"": ""Gene/Protein""}, {""token"": ""gap amber mutant"", ""start_span"": 316, ""end_span"": 332, ""type"": ""Gene/Protein""}]"	train
However, the promoter region contains several potential cis - regulatory elements such as Sp1, early growth response - 1, activator protein - 2, MyoD, p300, nuclear factor - kappaB, myeloid zinc finger protein - 1, caudal - related homeobox ( Cdx) gene A, and Cdx protein - 2 binding sites.	Sp1,90,93,Gene/Protein	early growth response - 1,95,120,Gene/Protein	activator protein - 2,122,143,Gene/Protein	MyoD,145,149,Gene/Protein	p300,151,155,Gene/Protein	nuclear factor - kappaB,157,180,Gene/Protein	myeloid zinc finger protein - 1,182,213,Gene/Protein	Cdx protein - 2 binding sites,260,289,Gene/Protein	"[{""token"": ""Sp1"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Gene/Protein""}, {""token"": ""early growth response - 1"", ""start_span"": 95, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""activator protein - 2"", ""start_span"": 122, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""MyoD"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""p300"", ""start_span"": 151, ""end_span"": 155, ""type"": ""Gene/Protein""}, {""token"": ""nuclear factor - kappaB"", ""start_span"": 157, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""myeloid zinc finger protein - 1"", ""start_span"": 182, ""end_span"": 213, ""type"": ""Gene/Protein""}, {""token"": ""Cdx protein - 2 binding sites"", ""start_span"": 260, ""end_span"": 289, ""type"": ""Gene/Protein""}]"	train
The transforming gene of the avian sarcoma virus CT10 encodes a fusion protein ( p47gag - crk or v - Crk) containing viral Gag sequences fused to cellular sequences consisting primarily of Src homology regions 2 and 3 ( SH2 and SH3 sequences).	avian sarcoma virus CT10,29,53,Gene/Protein	p47gag,81,87,Gene/Protein	crk,90,93,Gene/Protein	v - Crk,97,104,Gene/Protein	viral Gag sequences,117,136,Gene/Protein	Src homology regions 2 and 3,189,217,Gene/Protein	SH2,220,223,Gene/Protein	SH3 sequences,228,241,Gene/Protein	"[{""token"": ""avian sarcoma virus CT10"", ""start_span"": 29, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""p47gag"", ""start_span"": 81, ""end_span"": 87, ""type"": ""Gene/Protein""}, {""token"": ""crk"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Gene/Protein""}, {""token"": ""v - Crk"", ""start_span"": 97, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""viral Gag sequences"", ""start_span"": 117, ""end_span"": 136, ""type"": ""Gene/Protein""}, {""token"": ""Src homology regions 2 and 3"", ""start_span"": 189, ""end_span"": 217, ""type"": ""Gene/Protein""}, {""token"": ""SH2"", ""start_span"": 220, ""end_span"": 223, ""type"": ""Gene/Protein""}, {""token"": ""SH3 sequences"", ""start_span"": 228, ""end_span"": 241, ""type"": ""Gene/Protein""}]"	train
Comparisons with the available amino acid residue ( aa) sequence information from the complete CPMV RNA 1 sequence and the partial sequence of red clover mottle virus RNA 1 suggest that CPSMV RNA 1 specifies the expected set of five mature proteins: 32K proteinase cofactor, 58K presumed helicase, VPg 5 ' - linked protein of the genomic RNAs, 24K proteinase, and 87K presumed polymerase, separated by four cleavage sites.	CPMV RNA 1 sequence,95,114,Gene/Protein	red clover mottle virus RNA 1,143,172,Gene/Protein	CPSMV RNA 1,186,197,Gene/Protein	32K proteinase cofactor,250,273,Gene/Protein	58K presumed helicase,275,296,Gene/Protein	VPg 5 ' - linked protein,298,322,Gene/Protein	24K proteinase,344,358,Gene/Protein	87K presumed polymerase,364,387,Gene/Protein	"[{""token"": ""CPMV RNA 1 sequence"", ""start_span"": 95, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""red clover mottle virus RNA 1"", ""start_span"": 143, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""CPSMV RNA 1"", ""start_span"": 186, ""end_span"": 197, ""type"": ""Gene/Protein""}, {""token"": ""32K proteinase cofactor"", ""start_span"": 250, ""end_span"": 273, ""type"": ""Gene/Protein""}, {""token"": ""58K presumed helicase"", ""start_span"": 275, ""end_span"": 296, ""type"": ""Gene/Protein""}, {""token"": ""VPg 5 ' - linked protein"", ""start_span"": 298, ""end_span"": 322, ""type"": ""Gene/Protein""}, {""token"": ""24K proteinase"", ""start_span"": 344, ""end_span"": 358, ""type"": ""Gene/Protein""}, {""token"": ""87K presumed polymerase"", ""start_span"": 364, ""end_span"": 387, ""type"": ""Gene/Protein""}]"	train
The following markers were looked for in the serum, skin and liver of all patients with chronic hepatitis: HBV ( HBs Ag and HBe Ag, anti - HBs, anti - HBe and anti - HBc in the serum, HBs and HBc Ag in the liver); non - A non - B ( non - A, non - B Ag and antibody, anti non - A non - Bc in the serum, non - A, non - Bc Ag in the liver).	HBs Ag,113,119,Gene/Protein	HBe Ag,124,130,Gene/Protein	anti - HBs,132,142,Gene/Protein	anti - HBe,144,154,Gene/Protein	anti - HBc,159,169,Gene/Protein	HBs and HBc Ag,184,198,Gene/Protein	non - A non - B,214,229,Gene/Protein	anti non - A non - Bc,266,287,Gene/Protein	"[{""token"": ""HBs Ag"", ""start_span"": 113, ""end_span"": 119, ""type"": ""Gene/Protein""}, {""token"": ""HBe Ag"", ""start_span"": 124, ""end_span"": 130, ""type"": ""Gene/Protein""}, {""token"": ""anti - HBs"", ""start_span"": 132, ""end_span"": 142, ""type"": ""Gene/Protein""}, {""token"": ""anti - HBe"", ""start_span"": 144, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""anti - HBc"", ""start_span"": 159, ""end_span"": 169, ""type"": ""Gene/Protein""}, {""token"": ""HBs and HBc Ag"", ""start_span"": 184, ""end_span"": 198, ""type"": ""Gene/Protein""}, {""token"": ""non - A non - B"", ""start_span"": 214, ""end_span"": 229, ""type"": ""Gene/Protein""}, {""token"": ""anti non - A non - Bc"", ""start_span"": 266, ""end_span"": 287, ""type"": ""Gene/Protein""}]"	train
STK / RON - expressing Ba / F3 pro - B cells ( BaF / STK) exhibited MSP - dependent growth, whereas STK / RON - expressing mouse erythroleukaemia cells ( MEL / STK) displayed MSP - induced apoptosis.	STK,0,3,Gene/Protein	RON,6,9,Gene/Protein	STK,53,56,Gene/Protein	MSP,68,71,Gene/Protein	STK,100,103,Gene/Protein	RON,106,109,Gene/Protein	STK,160,163,Gene/Protein	MSP,175,178,Gene/Protein	"[{""token"": ""STK"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""RON"", ""start_span"": 6, ""end_span"": 9, ""type"": ""Gene/Protein""}, {""token"": ""STK"", ""start_span"": 53, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""MSP"", ""start_span"": 68, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""STK"", ""start_span"": 100, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""RON"", ""start_span"": 106, ""end_span"": 109, ""type"": ""Gene/Protein""}, {""token"": ""STK"", ""start_span"": 160, ""end_span"": 163, ""type"": ""Gene/Protein""}, {""token"": ""MSP"", ""start_span"": 175, ""end_span"": 178, ""type"": ""Gene/Protein""}]"	train
Active complexes eluted at a higher molecular weight than inactive complexes, were relatively deficient in both p21 and p27, and contained Cdk2 with increased threonine 160 phosphorylation, consistent with a mechanism of activation of cyclin E - Cdk2 involving both reduced CDK inhibitor association and CDK - activating kinase - mediated phosphorylation of Cdk2.	p21,112,115,Gene/Protein	p27,120,123,Gene/Protein	Cdk2,139,143,Gene/Protein	cyclin E,235,243,Gene/Protein	Cdk2,246,250,Gene/Protein	CDK,274,277,Gene/Protein	CDK - activating kinase,304,327,Gene/Protein	Cdk2,358,362,Gene/Protein	"[{""token"": ""p21"", ""start_span"": 112, ""end_span"": 115, ""type"": ""Gene/Protein""}, {""token"": ""p27"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Gene/Protein""}, {""token"": ""Cdk2"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""cyclin E"", ""start_span"": 235, ""end_span"": 243, ""type"": ""Gene/Protein""}, {""token"": ""Cdk2"", ""start_span"": 246, ""end_span"": 250, ""type"": ""Gene/Protein""}, {""token"": ""CDK"", ""start_span"": 274, ""end_span"": 277, ""type"": ""Gene/Protein""}, {""token"": ""CDK - activating kinase"", ""start_span"": 304, ""end_span"": 327, ""type"": ""Gene/Protein""}, {""token"": ""Cdk2"", ""start_span"": 358, ""end_span"": 362, ""type"": ""Gene/Protein""}]"	train
Moreover, the second RCC1 - like motif located at the amino - terminus of p619 stimulates guanine nucleotide exchange on ARF1 and on members of the related Rab proteins, but not on other small GTP binding proteins such as Ran or R - Ras2 / TC21.	RCC1 - like motif,21,38,Gene/Protein	p619,74,78,Gene/Protein	ARF1,121,125,Gene/Protein	Rab proteins,156,168,Gene/Protein	small GTP binding proteins,187,213,Gene/Protein	Ran,222,225,Gene/Protein	R - Ras2,229,237,Gene/Protein	TC21,240,244,Gene/Protein	"[{""token"": ""RCC1 - like motif"", ""start_span"": 21, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""p619"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""ARF1"", ""start_span"": 121, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""Rab proteins"", ""start_span"": 156, ""end_span"": 168, ""type"": ""Gene/Protein""}, {""token"": ""small GTP binding proteins"", ""start_span"": 187, ""end_span"": 213, ""type"": ""Gene/Protein""}, {""token"": ""Ran"", ""start_span"": 222, ""end_span"": 225, ""type"": ""Gene/Protein""}, {""token"": ""R - Ras2"", ""start_span"": 229, ""end_span"": 237, ""type"": ""Gene/Protein""}, {""token"": ""TC21"", ""start_span"": 240, ""end_span"": 244, ""type"": ""Gene/Protein""}]"	train
Mammalian Ras GTPase - activating protein ( GAP), p120 Ras - GAP, has been implicated as both a downregulator and effector of Ras proteins, but its precise role in Ras - mediated signal transduction pathways is unclear.	Ras,10,13,Gene/Protein	GTPase - activating protein,14,41,Gene/Protein	GAP,44,47,Gene/Protein	p120,50,54,Gene/Protein	Ras,55,58,Gene/Protein	GAP,61,64,Gene/Protein	Ras proteins,126,138,Gene/Protein	Ras,164,167,Gene/Protein	"[{""token"": ""Ras"", ""start_span"": 10, ""end_span"": 13, ""type"": ""Gene/Protein""}, {""token"": ""GTPase - activating protein"", ""start_span"": 14, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""GAP"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""p120"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 55, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""GAP"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""Ras proteins"", ""start_span"": 126, ""end_span"": 138, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 164, ""end_span"": 167, ""type"": ""Gene/Protein""}]"	train
RXR - gamma expression produced significant reduction in levels of RA - responsive genes including the cyclin - dependent kinase inhibitors p21Cip1 / WAF1 and p27Kip1, resulting in increased cdc2 and cdk2 kinase activity and RB phosphorylation.	RXR - gamma,0,11,Gene/Protein	cyclin - dependent kinase,103,128,Gene/Protein	p21Cip1,140,147,Gene/Protein	WAF1,150,154,Gene/Protein	p27Kip1,159,166,Gene/Protein	cdc2,191,195,Gene/Protein	cdk2 kinase,200,211,Gene/Protein	RB,225,227,Gene/Protein	"[{""token"": ""RXR - gamma"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Gene/Protein""}, {""token"": ""cyclin - dependent kinase"", ""start_span"": 103, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""p21Cip1"", ""start_span"": 140, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""WAF1"", ""start_span"": 150, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""p27Kip1"", ""start_span"": 159, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""cdc2"", ""start_span"": 191, ""end_span"": 195, ""type"": ""Gene/Protein""}, {""token"": ""cdk2 kinase"", ""start_span"": 200, ""end_span"": 211, ""type"": ""Gene/Protein""}, {""token"": ""RB"", ""start_span"": 225, ""end_span"": 227, ""type"": ""Gene/Protein""}]"	train
Nevertheless, they are functionally distinct in that FcalphaRI binds human IgA ( hIgA) but not bovine IgG2 ( bIgG2), whereas bFcgamma2R binds bIgG2 but not hIgA.	FcalphaRI,53,62,Gene/Protein	human IgA,69,78,Gene/Protein	hIgA,81,85,Gene/Protein	bovine IgG2,95,106,Gene/Protein	bIgG2,109,114,Gene/Protein	bFcgamma2R,125,135,Gene/Protein	bIgG2,142,147,Gene/Protein	hIgA,156,160,Gene/Protein	"[{""token"": ""FcalphaRI"", ""start_span"": 53, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""human IgA"", ""start_span"": 69, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""hIgA"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""bovine IgG2"", ""start_span"": 95, ""end_span"": 106, ""type"": ""Gene/Protein""}, {""token"": ""bIgG2"", ""start_span"": 109, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""bFcgamma2R"", ""start_span"": 125, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""bIgG2"", ""start_span"": 142, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""hIgA"", ""start_span"": 156, ""end_span"": 160, ""type"": ""Gene/Protein""}]"	train
The C terminus of TRBP binds to CBP / p300 and DRIP130, a component of the DRIP / TRAP / ARC complex, which suggests that TRBP may activate transcription by means of such interactions.	TRBP,18,22,Gene/Protein	CBP,32,35,Gene/Protein	p300,38,42,Gene/Protein	DRIP130,47,54,Gene/Protein	DRIP,75,79,Gene/Protein	TRAP,82,86,Gene/Protein	ARC,89,92,Gene/Protein	TRBP,122,126,Gene/Protein	"[{""token"": ""TRBP"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""CBP"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""p300"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""DRIP130"", ""start_span"": 47, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""DRIP"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""TRAP"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene/Protein""}, {""token"": ""ARC"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""TRBP"", ""start_span"": 122, ""end_span"": 126, ""type"": ""Gene/Protein""}]"	train
Six putative MDV genome products, including one Rep and five non - Rep proteins, show high ( 70. 4 - 90. 9%) amino acid identity to the corresponding six FBNYV proteins, whereas two other Rep proteins encoded by MDV - C2 and C3 are 82. 3% and 73. 0% identical to those encoded by SCSV - C2 and C6, respectively.	Rep,48,51,Gene/Protein	Rep,67,70,Gene/Protein	FBNYV proteins,154,168,Gene/Protein	Rep proteins,188,200,Gene/Protein	MDV - C2,212,220,Gene/Protein	C3,225,227,Gene/Protein	SCSV - C2,280,289,Gene/Protein	C6,294,296,Gene/Protein	"[{""token"": ""Rep"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""Rep"", ""start_span"": 67, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""FBNYV proteins"", ""start_span"": 154, ""end_span"": 168, ""type"": ""Gene/Protein""}, {""token"": ""Rep proteins"", ""start_span"": 188, ""end_span"": 200, ""type"": ""Gene/Protein""}, {""token"": ""MDV - C2"", ""start_span"": 212, ""end_span"": 220, ""type"": ""Gene/Protein""}, {""token"": ""C3"", ""start_span"": 225, ""end_span"": 227, ""type"": ""Gene/Protein""}, {""token"": ""SCSV - C2"", ""start_span"": 280, ""end_span"": 289, ""type"": ""Gene/Protein""}, {""token"": ""C6"", ""start_span"": 294, ""end_span"": 296, ""type"": ""Gene/Protein""}]"	train
Consistent with this finding, beta - catenin interacted directly with the RA receptor ( RAR) in a retinoid - dependent manner, but not with the retinoid X receptor ( RXR), and RAR competed with TCF for beta - catenin binding.	beta - catenin,30,44,Gene/Protein	RA receptor,74,85,Gene/Protein	RAR,88,91,Gene/Protein	retinoid X receptor,144,163,Gene/Protein	RXR,166,169,Gene/Protein	RAR,176,179,Gene/Protein	TCF,194,197,Gene/Protein	beta - catenin,202,216,Gene/Protein	"[{""token"": ""beta - catenin"", ""start_span"": 30, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""RA receptor"", ""start_span"": 74, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""RAR"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""retinoid X receptor"", ""start_span"": 144, ""end_span"": 163, ""type"": ""Gene/Protein""}, {""token"": ""RXR"", ""start_span"": 166, ""end_span"": 169, ""type"": ""Gene/Protein""}, {""token"": ""RAR"", ""start_span"": 176, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""TCF"", ""start_span"": 194, ""end_span"": 197, ""type"": ""Gene/Protein""}, {""token"": ""beta - catenin"", ""start_span"": 202, ""end_span"": 216, ""type"": ""Gene/Protein""}]"	train
Ras - GRF1 transiently expressed with v - Src was tyrosine - phosphorylated and showed significant GEF activity toward Rac, but not Rho and Cdc42, which was comparable with that induced by Gbetagamma.	Ras,0,3,Gene/Protein	GRF1,6,10,Gene/Protein	v - Src,38,45,Gene/Protein	GEF,99,102,Gene/Protein	Rac,119,122,Gene/Protein	Rho,132,135,Gene/Protein	Cdc42,140,145,Gene/Protein	Gbetagamma,189,199,Gene/Protein	"[{""token"": ""Ras"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""GRF1"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Gene/Protein""}, {""token"": ""v - Src"", ""start_span"": 38, ""end_span"": 45, ""type"": ""Gene/Protein""}, {""token"": ""GEF"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""Rac"", ""start_span"": 119, ""end_span"": 122, ""type"": ""Gene/Protein""}, {""token"": ""Rho"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""Cdc42"", ""start_span"": 140, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""Gbetagamma"", ""start_span"": 189, ""end_span"": 199, ""type"": ""Gene/Protein""}]"	train
In co - transfection studies, an AP - 2 but not an Egr - 1 expression vector activated VPF / VEGF transcription, thus indicating that AP - 2 protein is functionally important in TGF alpha - induced VPF / VEGF gene expression.	AP - 2,33,39,Gene/Protein	Egr - 1,51,58,Gene/Protein	VPF,87,90,Gene/Protein	VEGF,93,97,Gene/Protein	AP - 2 protein,134,148,Gene/Protein	TGF alpha,178,187,Gene/Protein	VPF,198,201,Gene/Protein	VEGF,204,208,Gene/Protein	"[{""token"": ""AP - 2"", ""start_span"": 33, ""end_span"": 39, ""type"": ""Gene/Protein""}, {""token"": ""Egr - 1"", ""start_span"": 51, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""VPF"", ""start_span"": 87, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""VEGF"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene/Protein""}, {""token"": ""AP - 2 protein"", ""start_span"": 134, ""end_span"": 148, ""type"": ""Gene/Protein""}, {""token"": ""TGF alpha"", ""start_span"": 178, ""end_span"": 187, ""type"": ""Gene/Protein""}, {""token"": ""VPF"", ""start_span"": 198, ""end_span"": 201, ""type"": ""Gene/Protein""}, {""token"": ""VEGF"", ""start_span"": 204, ""end_span"": 208, ""type"": ""Gene/Protein""}]"	train
The results indicate that hrpRS and hrpL are part of a regulatory cascade in which HrpR and HrpS activate expression of hrpL and HrpL, a putative sigma factor, induces expression of HrpL - responsive genes.	hrpRS,26,31,Gene/Protein	hrpL,36,40,Gene/Protein	HrpR,83,87,Gene/Protein	HrpS,92,96,Gene/Protein	hrpL,120,124,Gene/Protein	HrpL,129,133,Gene/Protein	sigma factor,146,158,Gene/Protein	HrpL - responsive genes,182,205,Gene/Protein	"[{""token"": ""hrpRS"", ""start_span"": 26, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""hrpL"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""HrpR"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Gene/Protein""}, {""token"": ""HrpS"", ""start_span"": 92, ""end_span"": 96, ""type"": ""Gene/Protein""}, {""token"": ""hrpL"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""HrpL"", ""start_span"": 129, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""sigma factor"", ""start_span"": 146, ""end_span"": 158, ""type"": ""Gene/Protein""}, {""token"": ""HrpL - responsive genes"", ""start_span"": 182, ""end_span"": 205, ""type"": ""Gene/Protein""}]"	train
