Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
We conclude that ( 1) HTLV - I infection per se does not result in a constitutive phosphorylation of the Jak3, STAT3, and STAT5 proteins; ( 2) malignant transformation in at least some cases of ATLL does not require the constitutive, but may require IL - 2 - induced, activation of the IL - 2R Jak / STAT pathway; and ( 3) there are major differences in T - cell immortalization mechanism ( s) which appear to involve SHP - 1 and target molecules for rapamycin and RAD.	Jak3,105,109,Gene/Protein	STAT3,111,116,Gene/Protein	STAT5,122,127,Gene/Protein	IL - 2,250,256,Gene/Protein	IL - 2R,286,293,Gene/Protein	Jak / STAT,294,304,Gene/Protein	SHP - 1,418,425,Gene/Protein	"[{""token"": ""Jak3"", ""start_span"": 105, ""end_span"": 109, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 111, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 122, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 250, ""end_span"": 256, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R"", ""start_span"": 286, ""end_span"": 293, ""type"": ""Gene/Protein""}, {""token"": ""Jak / STAT"", ""start_span"": 294, ""end_span"": 304, ""type"": ""Gene/Protein""}, {""token"": ""SHP - 1"", ""start_span"": 418, ""end_span"": 425, ""type"": ""Gene/Protein""}]"	train
The transcription factor NF - kappaB has been shown to play a role in protecting cells against death mediated by TNF We show here that NF - kappaB also has a role in regulating Fas / APO - 1 / CD95 - mediated death, a major pathway of peripheral T cell death.	transcription factor,4,24,Gene/Protein	NF - kappaB,25,36,Gene/Protein	TNF,113,116,Gene/Protein	NF - kappaB,135,146,Gene/Protein	Fas,177,180,Gene/Protein	APO - 1,183,190,Gene/Protein	CD95,193,197,Gene/Protein	"[{""token"": ""transcription factor"", ""start_span"": 4, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 25, ""end_span"": 36, ""type"": ""Gene/Protein""}, {""token"": ""TNF"", ""start_span"": 113, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 135, ""end_span"": 146, ""type"": ""Gene/Protein""}, {""token"": ""Fas"", ""start_span"": 177, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""APO - 1"", ""start_span"": 183, ""end_span"": 190, ""type"": ""Gene/Protein""}, {""token"": ""CD95"", ""start_span"": 193, ""end_span"": 197, ""type"": ""Gene/Protein""}]"	train
Whereas IL - 4 appears to repress functional IL - 12 signaling through inhibition of IL - 12R beta 2 expression, IFN - gamma in the mouse, and IFN - alpha in the human appear to induce IL - 12R beta 2 expression and promote IL - 12 responsiveness.	IL - 4,8,14,Gene/Protein	IL - 12,45,52,Gene/Protein	IL - 12R beta 2,85,100,Gene/Protein	IFN - gamma,113,124,Gene/Protein	IFN - alpha,143,154,Gene/Protein	IL - 12R beta 2,185,200,Gene/Protein	IL - 12,224,231,Gene/Protein	"[{""token"": ""IL - 4"", ""start_span"": 8, ""end_span"": 14, ""type"": ""Gene/Protein""}, {""token"": ""IL - 12"", ""start_span"": 45, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""IL - 12R beta 2"", ""start_span"": 85, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 113, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""IFN - alpha"", ""start_span"": 143, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""IL - 12R beta 2"", ""start_span"": 185, ""end_span"": 200, ""type"": ""Gene/Protein""}, {""token"": ""IL - 12"", ""start_span"": 224, ""end_span"": 231, ""type"": ""Gene/Protein""}]"	train
Selective activation of STAT1alpha at the IFN - gamma receptor is achieved by specific interaction between a cytosolic tyrosine motif including Y440 in the IFN - gamma receptor alpha - chain and the SH2 domain of STAT1alpha.	STAT1alpha,24,34,Gene/Protein	IFN - gamma receptor,42,62,Gene/Protein	cytosolic tyrosine motif,109,133,Gene/Protein	Y440,144,148,Gene/Protein	IFN - gamma receptor alpha - chain,156,190,Gene/Protein	SH2 domain,199,209,Gene/Protein	STAT1alpha,213,223,Gene/Protein	"[{""token"": ""STAT1alpha"", ""start_span"": 24, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma receptor"", ""start_span"": 42, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""cytosolic tyrosine motif"", ""start_span"": 109, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""Y440"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma receptor alpha - chain"", ""start_span"": 156, ""end_span"": 190, ""type"": ""Gene/Protein""}, {""token"": ""SH2 domain"", ""start_span"": 199, ""end_span"": 209, ""type"": ""Gene/Protein""}, {""token"": ""STAT1alpha"", ""start_span"": 213, ""end_span"": 223, ""type"": ""Gene/Protein""}]"	train
Type I interferons ( IFN - alpha and IFN - beta) and type II interferon ( IFN - gamma) inhibit induction of these genes by IL - 4 and IL - 13.	Type I interferons,0,18,Gene/Protein	IFN - alpha,21,32,Gene/Protein	IFN - beta,37,47,Gene/Protein	type II interferon,53,71,Gene/Protein	IFN - gamma,74,85,Gene/Protein	IL - 4,123,129,Gene/Protein	IL - 13,134,141,Gene/Protein	"[{""token"": ""Type I interferons"", ""start_span"": 0, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""IFN - alpha"", ""start_span"": 21, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""IFN - beta"", ""start_span"": 37, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""type II interferon"", ""start_span"": 53, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 74, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 123, ""end_span"": 129, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13"", ""start_span"": 134, ""end_span"": 141, ""type"": ""Gene/Protein""}]"	train
Th1 cells produce IL - 2 and IFN - gamma, whereas Th2 cells produce IL - 4, IL - 5, IL - 6, IL - 10, and IL - 13.	IL - 2,18,24,Gene/Protein	IFN - gamma,29,40,Gene/Protein	IL - 4,68,74,Gene/Protein	IL - 5,76,82,Gene/Protein	IL - 6,84,90,Gene/Protein	IL - 10,92,99,Gene/Protein	IL - 13,105,112,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 18, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 29, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 68, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""IL - 5"", ""start_span"": 76, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""IL - 6"", ""start_span"": 84, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10"", ""start_span"": 92, ""end_span"": 99, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13"", ""start_span"": 105, ""end_span"": 112, ""type"": ""Gene/Protein""}]"	train
In the present study we investigated the possible involvement of the mitogen - activated protein kinase family members extracellular - regulated kinase 1 / 2 ( ERK1 / 2) and c - Jun N - terminal kinase ( JNK) in mediating IL - 6 gene expression in human monocytes, in particular their role in enhancing NF - kappa B activity.	mitogen - activated protein kinase family,69,110,Gene/Protein	extracellular - regulated kinase 1 / 2,119,157,Gene/Protein	ERK1 / 2,160,168,Gene/Protein	Jun N - terminal kinase,178,201,Gene/Protein	JNK,204,207,Gene/Protein	IL - 6,222,228,Gene/Protein	NF - kappa B,303,315,Gene/Protein	"[{""token"": ""mitogen - activated protein kinase family"", ""start_span"": 69, ""end_span"": 110, ""type"": ""Gene/Protein""}, {""token"": ""extracellular - regulated kinase 1 / 2"", ""start_span"": 119, ""end_span"": 157, ""type"": ""Gene/Protein""}, {""token"": ""ERK1 / 2"", ""start_span"": 160, ""end_span"": 168, ""type"": ""Gene/Protein""}, {""token"": ""Jun N - terminal kinase"", ""start_span"": 178, ""end_span"": 201, ""type"": ""Gene/Protein""}, {""token"": ""JNK"", ""start_span"": 204, ""end_span"": 207, ""type"": ""Gene/Protein""}, {""token"": ""IL - 6"", ""start_span"": 222, ""end_span"": 228, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 303, ""end_span"": 315, ""type"": ""Gene/Protein""}]"	train
The E2A - HLF fusion gene, generated by t ( 17; 19) ( q22; p13) in acute lymphoblastic leukemia ( ALL), encodes a chimeric transcription factor in which the trans - activating domains of E2A are fused to the DNA - binding and dimerization domains of hepatic leukemic factor ( HLF).	E2A - HLF fusion gene,4,25,Gene/Protein	chimeric transcription factor,114,143,Gene/Protein	trans - activating domains,157,183,Gene/Protein	E2A,187,190,Gene/Protein	DNA - binding and dimerization domains,208,246,Gene/Protein	hepatic leukemic factor,250,273,Gene/Protein	HLF,276,279,Gene/Protein	"[{""token"": ""E2A - HLF fusion gene"", ""start_span"": 4, ""end_span"": 25, ""type"": ""Gene/Protein""}, {""token"": ""chimeric transcription factor"", ""start_span"": 114, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""trans - activating domains"", ""start_span"": 157, ""end_span"": 183, ""type"": ""Gene/Protein""}, {""token"": ""E2A"", ""start_span"": 187, ""end_span"": 190, ""type"": ""Gene/Protein""}, {""token"": ""DNA - binding and dimerization domains"", ""start_span"": 208, ""end_span"": 246, ""type"": ""Gene/Protein""}, {""token"": ""hepatic leukemic factor"", ""start_span"": 250, ""end_span"": 273, ""type"": ""Gene/Protein""}, {""token"": ""HLF"", ""start_span"": 276, ""end_span"": 279, ""type"": ""Gene/Protein""}]"	train
Furthermore, the phosphorylation status of TRAF2 had significant effects on the ability of the protein to bind to CD40, as evidenced by our observations that the CD40 cytoplasmic domain interacted preferentially with underphosphorylated TRAF2 and that phosphatase treatment significantly enhanced the binding of TRAF2 to CD40.	TRAF2,43,48,Gene/Protein	CD40,114,118,Gene/Protein	CD40 cytoplasmic domain,162,185,Gene/Protein	TRAF2,237,242,Gene/Protein	phosphatase,252,263,Gene/Protein	TRAF2,312,317,Gene/Protein	CD40,321,325,Gene/Protein	"[{""token"": ""TRAF2"", ""start_span"": 43, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""CD40"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""CD40 cytoplasmic domain"", ""start_span"": 162, ""end_span"": 185, ""type"": ""Gene/Protein""}, {""token"": ""TRAF2"", ""start_span"": 237, ""end_span"": 242, ""type"": ""Gene/Protein""}, {""token"": ""phosphatase"", ""start_span"": 252, ""end_span"": 263, ""type"": ""Gene/Protein""}, {""token"": ""TRAF2"", ""start_span"": 312, ""end_span"": 317, ""type"": ""Gene/Protein""}, {""token"": ""CD40"", ""start_span"": 321, ""end_span"": 325, ""type"": ""Gene/Protein""}]"	train
Overexpression of wild - type Grf40 in Jurkat cells induced a significant increase of SLP - 76 - dependent interleukin ( IL) - 2 promoter and nuclear factor of activated T cell ( NF - AT) activation upon T cell receptor ( TCR) stimulation, whereas the COOH - terminal SH3 - deleted Grf40 mutant lacked any recognizable increase in IL - 2 promoter activity.	wild - type Grf40,18,35,Gene/Protein	nuclear factor of activated T cell,142,176,Gene/Protein	NF - AT,179,186,Gene/Protein	T cell receptor,204,219,Gene/Protein	TCR,222,225,Gene/Protein	COOH - terminal SH3 - deleted Grf40 mutant,252,294,Gene/Protein	IL - 2 promoter,331,346,Gene/Protein	"[{""token"": ""wild - type Grf40"", ""start_span"": 18, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""nuclear factor of activated T cell"", ""start_span"": 142, ""end_span"": 176, ""type"": ""Gene/Protein""}, {""token"": ""NF - AT"", ""start_span"": 179, ""end_span"": 186, ""type"": ""Gene/Protein""}, {""token"": ""T cell receptor"", ""start_span"": 204, ""end_span"": 219, ""type"": ""Gene/Protein""}, {""token"": ""TCR"", ""start_span"": 222, ""end_span"": 225, ""type"": ""Gene/Protein""}, {""token"": ""COOH - terminal SH3 - deleted Grf40 mutant"", ""start_span"": 252, ""end_span"": 294, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2 promoter"", ""start_span"": 331, ""end_span"": 346, ""type"": ""Gene/Protein""}]"	train
Specific inhibitors of p70 ( S6) - kinase ( rapamycin), and Gi protein ( pertussis toxin), prevented induction of IL - 10 production by gp41 in monocytes, while inhibitors of the phosphatidylinositol 3 - kinase ( PI 3 - kinase) ( wortmannin) and mitogen - activated protein kinase ( MAPK) pathway ( PD 98059) did not.	Gi protein,60,70,Gene/Protein	pertussis toxin,73,88,Gene/Protein	IL - 10,114,121,Gene/Protein	gp41,136,140,Gene/Protein	phosphatidylinositol 3 - kinase,179,210,Gene/Protein	PI 3 - kinase,213,226,Gene/Protein	MAPK,283,287,Gene/Protein	"[{""token"": ""Gi protein"", ""start_span"": 60, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""pertussis toxin"", ""start_span"": 73, ""end_span"": 88, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10"", ""start_span"": 114, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""gp41"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Gene/Protein""}, {""token"": ""phosphatidylinositol 3 - kinase"", ""start_span"": 179, ""end_span"": 210, ""type"": ""Gene/Protein""}, {""token"": ""PI 3 - kinase"", ""start_span"": 213, ""end_span"": 226, ""type"": ""Gene/Protein""}, {""token"": ""MAPK"", ""start_span"": 283, ""end_span"": 287, ""type"": ""Gene/Protein""}]"	train
Thus HIV - 1 gp41 - induced IL - 10 up - regulation in monocytes may not involve NF - kappaB, MAPK, or PI 3 - kinase activation, but rather may operate through activation of adenylate cyclase and pertussis - toxin - sensitive Gi / Go protein to effect p70 ( S6) - kinase activation.	gp41,13,17,Gene/Protein	IL - 10,28,35,Gene/Protein	NF - kappaB,81,92,Gene/Protein	MAPK,94,98,Gene/Protein	PI 3 - kinase,103,116,Gene/Protein	adenylate cyclase,174,191,Gene/Protein	pertussis - toxin - sensitive Gi / Go protein,196,241,Gene/Protein	"[{""token"": ""gp41"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10"", ""start_span"": 28, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 81, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""MAPK"", ""start_span"": 94, ""end_span"": 98, ""type"": ""Gene/Protein""}, {""token"": ""PI 3 - kinase"", ""start_span"": 103, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""adenylate cyclase"", ""start_span"": 174, ""end_span"": 191, ""type"": ""Gene/Protein""}, {""token"": ""pertussis - toxin - sensitive Gi / Go protein"", ""start_span"": 196, ""end_span"": 241, ""type"": ""Gene/Protein""}]"	train
Functional studies using human endothelial cells demonstrated that overexpression of CBP rescued cAMP inhibition of NF - kappaB - mediated transcription and transcription mediated by a chimeric protein, GAL4 - p65 ( 286 - 551), which contained the GAL4 DNA binding domain fused to the carboxyl - terminal region of p65 ( amino acids 286 - 551).	CBP,85,88,Gene/Protein	NF - kappaB,116,127,Gene/Protein	chimeric protein,185,201,Gene/Protein	GAL4 DNA binding domain,248,271,Gene/Protein	carboxyl - terminal region,285,311,Gene/Protein	p65,315,318,Gene/Protein	amino acids 286 - 551,321,342,Gene/Protein	"[{""token"": ""CBP"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 116, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""chimeric protein"", ""start_span"": 185, ""end_span"": 201, ""type"": ""Gene/Protein""}, {""token"": ""GAL4 DNA binding domain"", ""start_span"": 248, ""end_span"": 271, ""type"": ""Gene/Protein""}, {""token"": ""carboxyl - terminal region"", ""start_span"": 285, ""end_span"": 311, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 315, ""end_span"": 318, ""type"": ""Gene/Protein""}, {""token"": ""amino acids 286 - 551"", ""start_span"": 321, ""end_span"": 342, ""type"": ""Gene/Protein""}]"	train
To further explore the ramifications of CD19 signaling, the current study examined whether phosphorylation of Elk - 1, activation of activator protein - 1 ( AP - 1), or activation of nuclear factor - kappaB ( NF - kappaB) transcription factors occurred following CD19 cross - linking.	CD19,40,44,Gene/Protein	Elk - 1,110,117,Gene/Protein	activator protein - 1,133,154,Gene/Protein	AP - 1,157,163,Gene/Protein	NF - kappaB,209,220,Gene/Protein	transcription factors,222,243,Gene/Protein	CD19,263,267,Gene/Protein	"[{""token"": ""CD19"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""Elk - 1"", ""start_span"": 110, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""activator protein - 1"", ""start_span"": 133, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 157, ""end_span"": 163, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 209, ""end_span"": 220, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 222, ""end_span"": 243, ""type"": ""Gene/Protein""}, {""token"": ""CD19"", ""start_span"": 263, ""end_span"": 267, ""type"": ""Gene/Protein""}]"	train
Functional analyses of DNA fragments containing the TATA element and the identification of a DNase I - hypersensitive chromatin site ( HS 1) in close proximity to the TATA box suggest that the identified TATA motif is important for elk - 1 transcription in vivo.	DNA fragments,23,36,Gene/Protein	TATA element,52,64,Gene/Protein	DNase I - hypersensitive chromatin site,93,132,Gene/Protein	HS 1,135,139,Gene/Protein	TATA box,167,175,Gene/Protein	TATA motif,204,214,Gene/Protein	elk - 1,232,239,Gene/Protein	"[{""token"": ""DNA fragments"", ""start_span"": 23, ""end_span"": 36, ""type"": ""Gene/Protein""}, {""token"": ""TATA element"", ""start_span"": 52, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""DNase I - hypersensitive chromatin site"", ""start_span"": 93, ""end_span"": 132, ""type"": ""Gene/Protein""}, {""token"": ""HS 1"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Gene/Protein""}, {""token"": ""TATA box"", ""start_span"": 167, ""end_span"": 175, ""type"": ""Gene/Protein""}, {""token"": ""TATA motif"", ""start_span"": 204, ""end_span"": 214, ""type"": ""Gene/Protein""}, {""token"": ""elk - 1"", ""start_span"": 232, ""end_span"": 239, ""type"": ""Gene/Protein""}]"	train
