Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
The two nuclear proteins NF - kappa B ( consisting of subunits p50 an dp65) and the DNA - binding subunit of NF - kappa B ( p50) by itself, also called KBF1, are constitutively expressed and localized in the nucleus of the human T - cell line IARC 301. 5.	two nuclear proteins,4,24,Gene/Protein	NF - kappa B,25,37,Gene/Protein	p50,63,66,Gene/Protein	dp65,70,74,Gene/Protein	DNA - binding subunit,84,105,Gene/Protein	NF - kappa B,109,121,Gene/Protein	p50,124,127,Gene/Protein	KBF1,152,156,Gene/Protein	"[{""token"": ""two nuclear proteins"", ""start_span"": 4, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 25, ""end_span"": 37, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 63, ""end_span"": 66, ""type"": ""Gene/Protein""}, {""token"": ""dp65"", ""start_span"": 70, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""DNA - binding subunit"", ""start_span"": 84, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 109, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 124, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""KBF1"", ""start_span"": 152, ""end_span"": 156, ""type"": ""Gene/Protein""}]"	train
TCF - 1 alpha, originally identified and purified through its binding sites on the HIV - 1 promoter, was found to bind to the TCR alpha enhancer and to promoters for several genes expressed at significantly earlier stages of T - cell development than the TCR alpha gene ( e. g., p56lck and CD3 delta).	TCF - 1 alpha,0,13,Gene/Protein	HIV - 1 promoter,83,99,Gene/Protein	TCR alpha enhancer,126,144,Gene/Protein	promoters,152,161,Gene/Protein	genes,174,179,Gene/Protein	TCR alpha gene,255,269,Gene/Protein	p56lck,279,285,Gene/Protein	CD3 delta,290,299,Gene/Protein	"[{""token"": ""TCF - 1 alpha"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Gene/Protein""}, {""token"": ""HIV - 1 promoter"", ""start_span"": 83, ""end_span"": 99, ""type"": ""Gene/Protein""}, {""token"": ""TCR alpha enhancer"", ""start_span"": 126, ""end_span"": 144, ""type"": ""Gene/Protein""}, {""token"": ""promoters"", ""start_span"": 152, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""genes"", ""start_span"": 174, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""TCR alpha gene"", ""start_span"": 255, ""end_span"": 269, ""type"": ""Gene/Protein""}, {""token"": ""p56lck"", ""start_span"": 279, ""end_span"": 285, ""type"": ""Gene/Protein""}, {""token"": ""CD3 delta"", ""start_span"": 290, ""end_span"": 299, ""type"": ""Gene/Protein""}]"	train
Recent evidence for a preferential coupling of JAK3 to interleukin - 2 receptor - gamma ( IL - 2R gamma) and JAK1 to IL - 2R beta supports the concept of heterotrans - activation of JAK1 and JAK3 caused by IL - 2 - induced heterodimerization of their receptor partners.	JAK3,47,51,Gene/Protein	interleukin - 2 receptor - gamma,55,87,Gene/Protein	IL - 2R gamma,90,103,Gene/Protein	JAK1,109,113,Gene/Protein	IL - 2R beta,117,129,Gene/Protein	JAK1,182,186,Gene/Protein	JAK3,191,195,Gene/Protein	IL - 2,206,212,Gene/Protein	"[{""token"": ""JAK3"", ""start_span"": 47, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""interleukin - 2 receptor - gamma"", ""start_span"": 55, ""end_span"": 87, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R gamma"", ""start_span"": 90, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""JAK1"", ""start_span"": 109, ""end_span"": 113, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R beta"", ""start_span"": 117, ""end_span"": 129, ""type"": ""Gene/Protein""}, {""token"": ""JAK1"", ""start_span"": 182, ""end_span"": 186, ""type"": ""Gene/Protein""}, {""token"": ""JAK3"", ""start_span"": 191, ""end_span"": 195, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 206, ""end_span"": 212, ""type"": ""Gene/Protein""}]"	train
We have identified a novel cellular protein, Bik, that interacts with the cellular survival - promoting proteins, Bcl - 2 and Bcl - xL, as well as the viral survival - promoting proteins, Epstein Barr virus - BHRF1 and adenovirus E1B - 19 kDa.	cellular protein,27,43,Gene/Protein	Bik,45,48,Gene/Protein	cellular survival - promoting proteins,74,112,Gene/Protein	Bcl - 2,114,121,Gene/Protein	Bcl - xL,126,134,Gene/Protein	viral survival - promoting proteins,151,186,Gene/Protein	Epstein Barr virus - BHRF1,188,214,Gene/Protein	adenovirus E1B - 19 kDa,219,242,Gene/Protein	"[{""token"": ""cellular protein"", ""start_span"": 27, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""Bik"", ""start_span"": 45, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""cellular survival - promoting proteins"", ""start_span"": 74, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""Bcl - 2"", ""start_span"": 114, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""Bcl - xL"", ""start_span"": 126, ""end_span"": 134, ""type"": ""Gene/Protein""}, {""token"": ""viral survival - promoting proteins"", ""start_span"": 151, ""end_span"": 186, ""type"": ""Gene/Protein""}, {""token"": ""Epstein Barr virus - BHRF1"", ""start_span"": 188, ""end_span"": 214, ""type"": ""Gene/Protein""}, {""token"": ""adenovirus E1B - 19 kDa"", ""start_span"": 219, ""end_span"": 242, ""type"": ""Gene/Protein""}]"	train
While Bik does not show overt homology to the BH1 and BH2 conserved domains characteristic of the Bcl - 2 family, it does share a 9 amino acid domain ( BH3) with Bax and Bak which may be a critical determinant for the death - promoting activity of these proteins.	Bik,6,9,Gene/Protein	BH1,46,49,Gene/Protein	BH2,54,57,Gene/Protein	Bcl - 2 family,98,112,Gene/Protein	amino acid domain,132,149,Gene/Protein	BH3,152,155,Gene/Protein	Bax,162,165,Gene/Protein	Bak,170,173,Gene/Protein	"[{""token"": ""Bik"", ""start_span"": 6, ""end_span"": 9, ""type"": ""Gene/Protein""}, {""token"": ""BH1"", ""start_span"": 46, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""BH2"", ""start_span"": 54, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""Bcl - 2 family"", ""start_span"": 98, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""amino acid domain"", ""start_span"": 132, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""BH3"", ""start_span"": 152, ""end_span"": 155, ""type"": ""Gene/Protein""}, {""token"": ""Bax"", ""start_span"": 162, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""Bak"", ""start_span"": 170, ""end_span"": 173, ""type"": ""Gene/Protein""}]"	train
In contrast, protein kinase C stimulation or RelA overexpression does not affect the activity of a human IL4 promoter containing a mouse P sequence, which is a higher - affinity site for NF - ATp and a lower - affinity site for RelA.	protein kinase C,13,29,Gene/Protein	RelA,45,49,Gene/Protein	human IL4 promoter,99,117,Gene/Protein	mouse P sequence,131,147,Gene/Protein	higher - affinity site,160,182,Gene/Protein	NF - ATp,187,195,Gene/Protein	lower - affinity site,202,223,Gene/Protein	RelA,228,232,Gene/Protein	"[{""token"": ""protein kinase C"", ""start_span"": 13, ""end_span"": 29, ""type"": ""Gene/Protein""}, {""token"": ""RelA"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""human IL4 promoter"", ""start_span"": 99, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""mouse P sequence"", ""start_span"": 131, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""higher - affinity site"", ""start_span"": 160, ""end_span"": 182, ""type"": ""Gene/Protein""}, {""token"": ""NF - ATp"", ""start_span"": 187, ""end_span"": 195, ""type"": ""Gene/Protein""}, {""token"": ""lower - affinity site"", ""start_span"": 202, ""end_span"": 223, ""type"": ""Gene/Protein""}, {""token"": ""RelA"", ""start_span"": 228, ""end_span"": 232, ""type"": ""Gene/Protein""}]"	train
Taking the IL - 2 gene as a candidate, we examined the effect of cysteamine treatment on early gene expression during lymphocyte activation, and on the activity of transcription factors AP - 1, NF - kappa B, NF - AT and Oct1, whose functions are required for expression of the IL - 2 mRNA.	IL - 2 gene,11,22,Gene/Protein	early gene,89,99,Gene/Protein	transcription factors,164,185,Gene/Protein	AP - 1,186,192,Gene/Protein	NF - kappa B,194,206,Gene/Protein	NF - AT,208,215,Gene/Protein	Oct1,220,224,Gene/Protein	IL - 2,277,283,Gene/Protein	"[{""token"": ""IL - 2 gene"", ""start_span"": 11, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""early gene"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 164, ""end_span"": 185, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 186, ""end_span"": 192, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 194, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""NF - AT"", ""start_span"": 208, ""end_span"": 215, ""type"": ""Gene/Protein""}, {""token"": ""Oct1"", ""start_span"": 220, ""end_span"": 224, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 277, ""end_span"": 283, ""type"": ""Gene/Protein""}]"	train
Taken together, our studies revealed three unexpected findings which require further analysis: ( 1) expression of Id2 mRNA is often associated with lymphocytic transformation by HTLV - I or - II; ( 2) T - cells usually express either Id2 or Id3 mRNA, but B - cells often express both simultaneously; ( 3) non - dividing, normal PBL express high levels of Id2 and no Id3 mRNA; and with the onset of cellular proliferation, levels of Id2 mRNA decrease while levels of Id3 mRNA increase, suggesting that regulation of expression of these closely related genes is disparate.	Id2 mRNA,114,122,Gene/Protein	Id2,234,237,Gene/Protein	Id3 mRNA,241,249,Gene/Protein	Id2,355,358,Gene/Protein	Id3 mRNA,366,374,Gene/Protein	Id2 mRNA,432,440,Gene/Protein	Id3 mRNA,466,474,Gene/Protein	genes,551,556,Gene/Protein	"[{""token"": ""Id2 mRNA"", ""start_span"": 114, ""end_span"": 122, ""type"": ""Gene/Protein""}, {""token"": ""Id2"", ""start_span"": 234, ""end_span"": 237, ""type"": ""Gene/Protein""}, {""token"": ""Id3 mRNA"", ""start_span"": 241, ""end_span"": 249, ""type"": ""Gene/Protein""}, {""token"": ""Id2"", ""start_span"": 355, ""end_span"": 358, ""type"": ""Gene/Protein""}, {""token"": ""Id3 mRNA"", ""start_span"": 366, ""end_span"": 374, ""type"": ""Gene/Protein""}, {""token"": ""Id2 mRNA"", ""start_span"": 432, ""end_span"": 440, ""type"": ""Gene/Protein""}, {""token"": ""Id3 mRNA"", ""start_span"": 466, ""end_span"": 474, ""type"": ""Gene/Protein""}, {""token"": ""genes"", ""start_span"": 551, ""end_span"": 556, ""type"": ""Gene/Protein""}]"	train
Whereas different anti - CD4 mAb or HIV - 1 gp120 could all trigger activation of the protein tyrosine kinases p56lck and p59fyn and phosphorylation of the Shc adaptor protein, which mediates signals to Ras, they differed significantly in their ability to activate NF - AT.	anti - CD4 mAb,18,32,Gene/Protein	HIV - 1 gp120,36,49,Gene/Protein	protein tyrosine kinases,86,110,Gene/Protein	p56lck,111,117,Gene/Protein	p59fyn,122,128,Gene/Protein	Shc adaptor protein,156,175,Gene/Protein	Ras,203,206,Gene/Protein	NF - AT,265,272,Gene/Protein	"[{""token"": ""anti - CD4 mAb"", ""start_span"": 18, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""HIV - 1 gp120"", ""start_span"": 36, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""protein tyrosine kinases"", ""start_span"": 86, ""end_span"": 110, ""type"": ""Gene/Protein""}, {""token"": ""p56lck"", ""start_span"": 111, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""p59fyn"", ""start_span"": 122, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""Shc adaptor protein"", ""start_span"": 156, ""end_span"": 175, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 203, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""NF - AT"", ""start_span"": 265, ""end_span"": 272, ""type"": ""Gene/Protein""}]"	valid
The role of shared receptor motifs and common Stat proteins in the generation of cytokine pleiotropy and redundancy by IL - 2, IL - 4, IL - 7, IL - 13, and IL - 15.	shared receptor motifs,12,34,Gene/Protein	common Stat proteins,39,59,Gene/Protein	cytokine,81,89,Gene/Protein	IL - 2,119,125,Gene/Protein	IL - 4,127,133,Gene/Protein	IL - 7,135,141,Gene/Protein	IL - 13,143,150,Gene/Protein	IL - 15,156,163,Gene/Protein	"[{""token"": ""shared receptor motifs"", ""start_span"": 12, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""common Stat proteins"", ""start_span"": 39, ""end_span"": 59, ""type"": ""Gene/Protein""}, {""token"": ""cytokine"", ""start_span"": 81, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 119, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 127, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""IL - 7"", ""start_span"": 135, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13"", ""start_span"": 143, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""IL - 15"", ""start_span"": 156, ""end_span"": 163, ""type"": ""Gene/Protein""}]"	valid
Murine macrophage inflammatory protein 1 alpha ( MIP - 1 alpha) and its human equivalent ( GOS19, LD78, or AT464) are members of the - C - C family of low - molecular - weight chemokines.	Murine macrophage inflammatory protein 1 alpha,0,46,Gene/Protein	MIP - 1 alpha,49,62,Gene/Protein	human equivalent,72,88,Gene/Protein	GOS19,91,96,Gene/Protein	LD78,98,102,Gene/Protein	AT464,107,112,Gene/Protein	- C - C family,133,147,Gene/Protein	low - molecular - weight chemokines,151,186,Gene/Protein	"[{""token"": ""Murine macrophage inflammatory protein 1 alpha"", ""start_span"": 0, ""end_span"": 46, ""type"": ""Gene/Protein""}, {""token"": ""MIP - 1 alpha"", ""start_span"": 49, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""human equivalent"", ""start_span"": 72, ""end_span"": 88, ""type"": ""Gene/Protein""}, {""token"": ""GOS19"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Gene/Protein""}, {""token"": ""LD78"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""AT464"", ""start_span"": 107, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""- C - C family"", ""start_span"": 133, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""low - molecular - weight chemokines"", ""start_span"": 151, ""end_span"": 186, ""type"": ""Gene/Protein""}]"	valid
We conclude that IL - 5 induced signals are propagated through two distinct pathways: ( 1) Lyn - - > Ras - - > Raf - 1 - - > MEK - - > MAP kinase and ( 2) Jak2 - - > STAT1.	IL - 5,17,23,Gene/Protein	Lyn,91,94,Gene/Protein	Ras,101,104,Gene/Protein	Raf - 1,111,118,Gene/Protein	MEK,125,128,Gene/Protein	MAP kinase,135,145,Gene/Protein	Jak2,155,159,Gene/Protein	STAT1,166,171,Gene/Protein	"[{""token"": ""IL - 5"", ""start_span"": 17, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""Lyn"", ""start_span"": 91, ""end_span"": 94, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""Raf - 1"", ""start_span"": 111, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""MEK"", ""start_span"": 125, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""MAP kinase"", ""start_span"": 135, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""Jak2"", ""start_span"": 155, ""end_span"": 159, ""type"": ""Gene/Protein""}, {""token"": ""STAT1"", ""start_span"": 166, ""end_span"": 171, ""type"": ""Gene/Protein""}]"	valid
Transient transfections using reporter constructs with multiples of transcription factor binding sites from the IL - 2 promoter [ distal nuclear factor ( NF) - AT, proximal NF - AT, AP - 1 / Octamer ( UPS) or NF - chi B ( TCEd) sites] were performed.	reporter constructs,30,49,Gene/Protein	transcription factor binding sites,68,102,Gene/Protein	IL - 2 promoter,112,127,Gene/Protein	proximal NF - AT,164,180,Gene/Protein	AP - 1 / Octamer,182,198,Gene/Protein	UPS,201,204,Gene/Protein	NF - chi B,209,219,Gene/Protein	TCEd,222,226,Gene/Protein	"[{""token"": ""reporter constructs"", ""start_span"": 30, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor binding sites"", ""start_span"": 68, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2 promoter"", ""start_span"": 112, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""proximal NF - AT"", ""start_span"": 164, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1 / Octamer"", ""start_span"": 182, ""end_span"": 198, ""type"": ""Gene/Protein""}, {""token"": ""UPS"", ""start_span"": 201, ""end_span"": 204, ""type"": ""Gene/Protein""}, {""token"": ""NF - chi B"", ""start_span"": 209, ""end_span"": 219, ""type"": ""Gene/Protein""}, {""token"": ""TCEd"", ""start_span"": 222, ""end_span"": 226, ""type"": ""Gene/Protein""}]"	valid
We have previously shown that a human B lymphoma cell line, B104, expressed surface IgM ( sIgM) and surface IgD ( sIgD), and that crosslinking of sIgM and sIgD by anti - IgM antibody ( Ab) and anti - IgD Ab, respectively, induced Ca2 + influx to almost the same degree, whereas only sIgM - crosslinking caused B104 cell death.	surface IgM,76,87,Gene/Protein	sIgM,90,94,Gene/Protein	surface IgD,100,111,Gene/Protein	sIgD,114,118,Gene/Protein	sIgM,146,150,Gene/Protein	sIgD,155,159,Gene/Protein	anti - IgD Ab,193,206,Gene/Protein	sIgM,283,287,Gene/Protein	"[{""token"": ""surface IgM"", ""start_span"": 76, ""end_span"": 87, ""type"": ""Gene/Protein""}, {""token"": ""sIgM"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Gene/Protein""}, {""token"": ""surface IgD"", ""start_span"": 100, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""sIgD"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""sIgM"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""sIgD"", ""start_span"": 155, ""end_span"": 159, ""type"": ""Gene/Protein""}, {""token"": ""anti - IgD Ab"", ""start_span"": 193, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""sIgM"", ""start_span"": 283, ""end_span"": 287, ""type"": ""Gene/Protein""}]"	valid
Although IL - 2 and IFN - alpha activated STAT1 alpha and STAT5, IL - 2 predominantly activated STAT5, while IFN - alpha predominantly activated STAT1 alpha.	IL - 2,9,15,Gene/Protein	IFN - alpha,20,31,Gene/Protein	STAT1 alpha,42,53,Gene/Protein	STAT5,58,63,Gene/Protein	IL - 2,65,71,Gene/Protein	STAT5,96,101,Gene/Protein	IFN - alpha,109,120,Gene/Protein	STAT1 alpha,145,156,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 9, ""end_span"": 15, ""type"": ""Gene/Protein""}, {""token"": ""IFN - alpha"", ""start_span"": 20, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""STAT1 alpha"", ""start_span"": 42, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 65, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 96, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""IFN - alpha"", ""start_span"": 109, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""STAT1 alpha"", ""start_span"": 145, ""end_span"": 156, ""type"": ""Gene/Protein""}]"	valid
